war_name,year,country_abbr,country_name,region,country_lat,country_long,war_type
Assam,1962,IN,India,Southern Asia,20.593684,78.96288,inter
"Vietnam War, Phase 2",1965,US,United States,Northern America,37.09024,-95.712891,inter
"Vietnam War, Phase 2",1966,US,United States,Northern America,37.09024,-95.712891,inter
"Vietnam War, Phase 2",1967,US,United States,Northern America,37.09024,-95.712891,inter
"Vietnam War, Phase 2",1968,US,United States,Northern America,37.09024,-95.712891,inter
"Vietnam War, Phase 2",1969,US,United States,Northern America,37.09024,-95.712891,inter
"Vietnam War, Phase 2",1970,US,United States,Northern America,37.09024,-95.712891,inter
"Vietnam War, Phase 2",1971,US,United States,Northern America,37.09024,-95.712891,inter
"Vietnam War, Phase 2",1972,US,United States,Northern America,37.09024,-95.712891,inter
"Vietnam War, Phase 2",1973,US,United States,Northern America,37.09024,-95.712891,inter
"Vietnam War, Phase 2",1970,KH,Cambodia,South-eastern Asia,12.565679,104.990963,inter
"Vietnam War, Phase 2",1971,KH,Cambodia,South-eastern Asia,12.565679,104.990963,inter
"Vietnam War, Phase 2",1972,KH,Cambodia,South-eastern Asia,12.565679,104.990963,inter
"Vietnam War, Phase 2",1973,KH,Cambodia,South-eastern Asia,12.565679,104.990963,inter
"Vietnam War, Phase 2",1974,KH,Cambodia,South-eastern Asia,12.565679,104.990963,inter
"Vietnam War, Phase 2",1975,KH,Cambodia,South-eastern Asia,12.565679,104.990963,inter
"Vietnam War, Phase 2",1965,KR,South Korea,Eastern Asia,35.907757,127.766922,inter
"Vietnam War, Phase 2",1966,KR,South Korea,Eastern Asia,35.907757,127.766922,inter
"Vietnam War, Phase 2",1967,KR,South Korea,Eastern Asia,35.907757,127.766922,inter
"Vietnam War, Phase 2",1968,KR,South Korea,Eastern Asia,35.907757,127.766922,inter
"Vietnam War, Phase 2",1969,KR,South Korea,Eastern Asia,35.907757,127.766922,inter
"Vietnam War, Phase 2",1970,KR,South Korea,Eastern Asia,35.907757,127.766922,inter
"Vietnam War, Phase 2",1971,KR,South Korea,Eastern Asia,35.907757,127.766922,inter
"Vietnam War, Phase 2",1972,KR,South Korea,Eastern Asia,35.907757,127.766922,inter
"Vietnam War, Phase 2",1973,KR,South Korea,Eastern Asia,35.907757,127.766922,inter
"Vietnam War, Phase 2",1966,PH,Philippines,South-eastern Asia,12.879721,121.774017,inter
"Vietnam War, Phase 2",1967,PH,Philippines,South-eastern Asia,12.879721,121.774017,inter
"Vietnam War, Phase 2",1968,PH,Philippines,South-eastern Asia,12.879721,121.774017,inter
"Vietnam War, Phase 2",1969,PH,Philippines,South-eastern Asia,12.879721,121.774017,inter
"Vietnam War, Phase 2",1970,PH,Philippines,South-eastern Asia,12.879721,121.774017,inter
"Vietnam War, Phase 2",1971,PH,Philippines,South-eastern Asia,12.879721,121.774017,inter
"Vietnam War, Phase 2",1972,PH,Philippines,South-eastern Asia,12.879721,121.774017,inter
"Vietnam War, Phase 2",1973,PH,Philippines,South-eastern Asia,12.879721,121.774017,inter
"Vietnam War, Phase 2",1965,VN,Vietnam,South-eastern Asia,14.058324,108.277199,inter
"Vietnam War, Phase 2",1966,VN,Vietnam,South-eastern Asia,14.058324,108.277199,inter
"Vietnam War, Phase 2",1967,VN,Vietnam,South-eastern Asia,14.058324,108.277199,inter
"Vietnam War, Phase 2",1968,VN,Vietnam,South-eastern Asia,14.058324,108.277199,inter
"Vietnam War, Phase 2",1969,VN,Vietnam,South-eastern Asia,14.058324,108.277199,inter
"Vietnam War, Phase 2",1970,VN,Vietnam,South-eastern Asia,14.058324,108.277199,inter
"Vietnam War, Phase 2",1971,VN,Vietnam,South-eastern Asia,14.058324,108.277199,inter
"Vietnam War, Phase 2",1972,VN,Vietnam,South-eastern Asia,14.058324,108.277199,inter
"Vietnam War, Phase 2",1973,VN,Vietnam,South-eastern Asia,14.058324,108.277199,inter
"Vietnam War, Phase 2",1974,VN,Vietnam,South-eastern Asia,14.058324,108.277199,inter
"Vietnam War, Phase 2",1975,VN,Vietnam,South-eastern Asia,14.058324,108.277199,inter
"Vietnam War, Phase 2",1965,VN,Vietnam,South-eastern Asia,14.058324,108.277199,inter
"Vietnam War, Phase 2",1966,VN,Vietnam,South-eastern Asia,14.058324,108.277199,inter
"Vietnam War, Phase 2",1967,VN,Vietnam,South-eastern Asia,14.058324,108.277199,inter
"Vietnam War, Phase 2",1968,VN,Vietnam,South-eastern Asia,14.058324,108.277199,inter
"Vietnam War, Phase 2",1969,VN,Vietnam,South-eastern Asia,14.058324,108.277199,inter
"Vietnam War, Phase 2",1970,VN,Vietnam,South-eastern Asia,14.058324,108.277199,inter
"Vietnam War, Phase 2",1971,VN,Vietnam,South-eastern Asia,14.058324,108.277199,inter
"Vietnam War, Phase 2",1972,VN,Vietnam,South-eastern Asia,14.058324,108.277199,inter
"Vietnam War, Phase 2",1973,VN,Vietnam,South-eastern Asia,14.058324,108.277199,inter
"Vietnam War, Phase 2",1974,VN,Vietnam,South-eastern Asia,14.058324,108.277199,inter
"Vietnam War, Phase 2",1975,VN,Vietnam,South-eastern Asia,14.058324,108.277199,inter
"Vietnam War, Phase 2",1967,TH,Thailand,South-eastern Asia,15.870032,100.992541,inter
"Vietnam War, Phase 2",1968,TH,Thailand,South-eastern Asia,15.870032,100.992541,inter
"Vietnam War, Phase 2",1969,TH,Thailand,South-eastern Asia,15.870032,100.992541,inter
"Vietnam War, Phase 2",1970,TH,Thailand,South-eastern Asia,15.870032,100.992541,inter
"Vietnam War, Phase 2",1971,TH,Thailand,South-eastern Asia,15.870032,100.992541,inter
"Vietnam War, Phase 2",1972,TH,Thailand,South-eastern Asia,15.870032,100.992541,inter
"Vietnam War, Phase 2",1973,TH,Thailand,South-eastern Asia,15.870032,100.992541,inter
"Vietnam War, Phase 2",1965,AU,Australia,Australia and New Zealand,-25.274398,133.775136,inter
"Vietnam War, Phase 2",1966,AU,Australia,Australia and New Zealand,-25.274398,133.775136,inter
"Vietnam War, Phase 2",1967,AU,Australia,Australia and New Zealand,-25.274398,133.775136,inter
"Vietnam War, Phase 2",1968,AU,Australia,Australia and New Zealand,-25.274398,133.775136,inter
"Vietnam War, Phase 2",1969,AU,Australia,Australia and New Zealand,-25.274398,133.775136,inter
"Vietnam War, Phase 2",1970,AU,Australia,Australia and New Zealand,-25.274398,133.775136,inter
"Vietnam War, Phase 2",1971,AU,Australia,Australia and New Zealand,-25.274398,133.775136,inter
"Vietnam War, Phase 2",1972,AU,Australia,Australia and New Zealand,-25.274398,133.775136,inter
Second Kashmir,1965,IN,India,Southern Asia,20.593684,78.96288,inter
Second Kashmir,1965,PK,Pakistan,Southern Asia,30.375321,69.345116,inter
Six Day War,1967,IL,Israel,Western Asia,31.046051,34.851612,inter
Six Day War,1967,EG,Egypt,Northern Africa,26.820553,30.802498,inter
Six Day War,1967,JO,Jordan,Western Asia,30.585164,36.238414,inter
Six Day War,1967,SY,Syria,Western Asia,34.802075,38.996815,inter
"Second Laotian, Phase 2",1968,US,United States,Northern America,37.09024,-95.712891,inter
"Second Laotian, Phase 2",1969,US,United States,Northern America,37.09024,-95.712891,inter
"Second Laotian, Phase 2",1970,US,United States,Northern America,37.09024,-95.712891,inter
"Second Laotian, Phase 2",1971,US,United States,Northern America,37.09024,-95.712891,inter
"Second Laotian, Phase 2",1972,US,United States,Northern America,37.09024,-95.712891,inter
"Second Laotian, Phase 2",1973,US,United States,Northern America,37.09024,-95.712891,inter
"Second Laotian, Phase 2",1970,TH,Thailand,South-eastern Asia,15.870032,100.992541,inter
"Second Laotian, Phase 2",1971,TH,Thailand,South-eastern Asia,15.870032,100.992541,inter
"Second Laotian, Phase 2",1972,TH,Thailand,South-eastern Asia,15.870032,100.992541,inter
"Second Laotian, Phase 2",1973,TH,Thailand,South-eastern Asia,15.870032,100.992541,inter
"Second Laotian, Phase 2",1968,LA,Laos,South-eastern Asia,19.85627,102.495496,inter
"Second Laotian, Phase 2",1969,LA,Laos,South-eastern Asia,19.85627,102.495496,inter
"Second Laotian, Phase 2",1970,LA,Laos,South-eastern Asia,19.85627,102.495496,inter
"Second Laotian, Phase 2",1971,LA,Laos,South-eastern Asia,19.85627,102.495496,inter
"Second Laotian, Phase 2",1972,LA,Laos,South-eastern Asia,19.85627,102.495496,inter
"Second Laotian, Phase 2",1973,LA,Laos,South-eastern Asia,19.85627,102.495496,inter
"Second Laotian, Phase 2",1968,VN,Vietnam,South-eastern Asia,14.058324,108.277199,inter
"Second Laotian, Phase 2",1969,VN,Vietnam,South-eastern Asia,14.058324,108.277199,inter
"Second Laotian, Phase 2",1970,VN,Vietnam,South-eastern Asia,14.058324,108.277199,inter
"Second Laotian, Phase 2",1971,VN,Vietnam,South-eastern Asia,14.058324,108.277199,inter
"Second Laotian, Phase 2",1972,VN,Vietnam,South-eastern Asia,14.058324,108.277199,inter
"Second Laotian, Phase 2",1973,VN,Vietnam,South-eastern Asia,14.058324,108.277199,inter
War of Attrition,1969,EG,Egypt,Northern Africa,26.820553,30.802498,inter
War of Attrition,1970,EG,Egypt,Northern Africa,26.820553,30.802498,inter
War of Attrition,1969,IL,Israel,Western Asia,31.046051,34.851612,inter
War of Attrition,1970,IL,Israel,Western Asia,31.046051,34.851612,inter
Football War,1969,HN,Honduras,Latin America and the Caribbean,15.199999,-86.241905,inter
Football War,1969,SV,El Salvador,Latin America and the Caribbean,13.794185,-88.89653,inter
Communist Coalition,1970,VN,Vietnam,South-eastern Asia,14.058324,108.277199,inter
Communist Coalition,1971,VN,Vietnam,South-eastern Asia,14.058324,108.277199,inter
Communist Coalition,1970,US,United States,Northern America,37.09024,-95.712891,inter
Communist Coalition,1971,US,United States,Northern America,37.09024,-95.712891,inter
Communist Coalition,1970,KH,Cambodia,South-eastern Asia,12.565679,104.990963,inter
Communist Coalition,1971,KH,Cambodia,South-eastern Asia,12.565679,104.990963,inter
Communist Coalition,1970,VN,Vietnam,South-eastern Asia,14.058324,108.277199,inter
Communist Coalition,1971,VN,Vietnam,South-eastern Asia,14.058324,108.277199,inter
Bangladesh,1971,IN,India,Southern Asia,20.593684,78.96288,inter
Bangladesh,1971,PK,Pakistan,Southern Asia,30.375321,69.345116,inter
Yom Kippur War,1973,EG,Egypt,Northern Africa,26.820553,30.802498,inter
Yom Kippur War,1973,SA,Saudi Arabia,Western Asia,23.885942,45.079162,inter
Yom Kippur War,1973,IL,Israel,Western Asia,31.046051,34.851612,inter
Yom Kippur War,1973,JO,Jordan,Western Asia,30.585164,36.238414,inter
Yom Kippur War,1973,SY,Syria,Western Asia,34.802075,38.996815,inter
Yom Kippur War,1973,IQ,Iraq,Western Asia,33.223191,43.679291,inter
Turco-Cypriot,1974,TR,Turkey,Western Asia,38.963745,35.243322,inter
Turco-Cypriot,1974,CY,Cyprus,Western Asia,35.126413,33.429859,inter
War over Angola,1975,CU,Cuba,Latin America and the Caribbean,21.521757,-77.781167,inter
War over Angola,1976,CU,Cuba,Latin America and the Caribbean,21.521757,-77.781167,inter
War over Angola,1975,ZA,South Africa,Sub-Saharan Africa,-30.559482,22.937506,inter
War over Angola,1976,ZA,South Africa,Sub-Saharan Africa,-30.559482,22.937506,inter
War over Angola,1975,CD,Congo [DRC],Sub-Saharan Africa,-4.038333,21.758664,inter
War over Angola,1976,CD,Congo [DRC],Sub-Saharan Africa,-4.038333,21.758664,inter
War over Angola,1975,AO,Angola,Sub-Saharan Africa,-11.202692,17.873887,inter
War over Angola,1976,AO,Angola,Sub-Saharan Africa,-11.202692,17.873887,inter
"Second Ogaden War, Phase 2",1977,ET,Ethiopia,Sub-Saharan Africa,9.145,40.489673,inter
"Second Ogaden War, Phase 2",1978,ET,Ethiopia,Sub-Saharan Africa,9.145,40.489673,inter
"Second Ogaden War, Phase 2",1977,CU,Cuba,Latin America and the Caribbean,21.521757,-77.781167,inter
"Second Ogaden War, Phase 2",1978,CU,Cuba,Latin America and the Caribbean,21.521757,-77.781167,inter
"Second Ogaden War, Phase 2",1977,SO,Somalia,Sub-Saharan Africa,5.152149,46.199616,inter
"Second Ogaden War, Phase 2",1978,SO,Somalia,Sub-Saharan Africa,5.152149,46.199616,inter
Vietnamese-Cambodian,1977,VN,Vietnam,South-eastern Asia,14.058324,108.277199,inter
Vietnamese-Cambodian,1978,VN,Vietnam,South-eastern Asia,14.058324,108.277199,inter
Vietnamese-Cambodian,1979,VN,Vietnam,South-eastern Asia,14.058324,108.277199,inter
Vietnamese-Cambodian,1977,KH,Cambodia,South-eastern Asia,12.565679,104.990963,inter
Vietnamese-Cambodian,1978,KH,Cambodia,South-eastern Asia,12.565679,104.990963,inter
Vietnamese-Cambodian,1979,KH,Cambodia,South-eastern Asia,12.565679,104.990963,inter
Ugandian-Tanzanian,1978,UG,Uganda,Sub-Saharan Africa,1.373333,32.290275,inter
Ugandian-Tanzanian,1979,UG,Uganda,Sub-Saharan Africa,1.373333,32.290275,inter
Ugandian-Tanzanian,1978,TZ,Tanzania,Sub-Saharan Africa,-6.369028,34.888822,inter
Ugandian-Tanzanian,1979,TZ,Tanzania,Sub-Saharan Africa,-6.369028,34.888822,inter
Ugandian-Tanzanian,1979,LY,Libya,Northern Africa,26.3351,17.228331,inter
Sino-Vietnamese Punitive,1979,CN,China,Eastern Asia,35.86166,104.195397,inter
Sino-Vietnamese Punitive,1979,VN,Vietnam,South-eastern Asia,14.058324,108.277199,inter
Iran-Iraq,1980,IQ,Iraq,Western Asia,33.223191,43.679291,inter
Iran-Iraq,1981,IQ,Iraq,Western Asia,33.223191,43.679291,inter
Iran-Iraq,1982,IQ,Iraq,Western Asia,33.223191,43.679291,inter
Iran-Iraq,1983,IQ,Iraq,Western Asia,33.223191,43.679291,inter
Iran-Iraq,1984,IQ,Iraq,Western Asia,33.223191,43.679291,inter
Iran-Iraq,1985,IQ,Iraq,Western Asia,33.223191,43.679291,inter
Iran-Iraq,1986,IQ,Iraq,Western Asia,33.223191,43.679291,inter
Iran-Iraq,1987,IQ,Iraq,Western Asia,33.223191,43.679291,inter
Iran-Iraq,1988,IQ,Iraq,Western Asia,33.223191,43.679291,inter
Iran-Iraq,1980,IR,Iran,Southern Asia,32.427908,53.688046,inter
Iran-Iraq,1981,IR,Iran,Southern Asia,32.427908,53.688046,inter
Iran-Iraq,1982,IR,Iran,Southern Asia,32.427908,53.688046,inter
Iran-Iraq,1983,IR,Iran,Southern Asia,32.427908,53.688046,inter
Iran-Iraq,1984,IR,Iran,Southern Asia,32.427908,53.688046,inter
Iran-Iraq,1985,IR,Iran,Southern Asia,32.427908,53.688046,inter
Iran-Iraq,1986,IR,Iran,Southern Asia,32.427908,53.688046,inter
Iran-Iraq,1987,IR,Iran,Southern Asia,32.427908,53.688046,inter
Iran-Iraq,1988,IR,Iran,Southern Asia,32.427908,53.688046,inter
Falkland Islands,1982,GB,United Kingdom,Northern Europe,55.378051,-3.435973,inter
Falkland Islands,1982,AR,Argentina,Latin America and the Caribbean,-38.416097,-63.616672,inter
War over Lebanon,1982,IL,Israel,Western Asia,31.046051,34.851612,inter
War over Lebanon,1982,SY,Syria,Western Asia,34.802075,38.996815,inter
War over the Aouzou Strip,1986,TD,Chad,Sub-Saharan Africa,15.454166,18.732207,inter
War over the Aouzou Strip,1987,TD,Chad,Sub-Saharan Africa,15.454166,18.732207,inter
War over the Aouzou Strip,1986,LY,Libya,Northern Africa,26.3351,17.228331,inter
War over the Aouzou Strip,1987,LY,Libya,Northern Africa,26.3351,17.228331,inter
Sino-Vietnamese Border War,1987,VN,Vietnam,South-eastern Asia,14.058324,108.277199,inter
Sino-Vietnamese Border War,1987,CN,China,Eastern Asia,35.86166,104.195397,inter
Gulf War,1990,KW,Kuwait,Western Asia,29.31166,47.481766,inter
Gulf War,1991,KW,Kuwait,Western Asia,29.31166,47.481766,inter
Gulf War,1991,US,United States,Northern America,37.09024,-95.712891,inter
Gulf War,1991,CA,Canada,Northern America,56.130366,-106.346771,inter
Gulf War,1991,GB,United Kingdom,Northern Europe,55.378051,-3.435973,inter
Gulf War,1991,IT,Italy,Southern Europe,41.87194,12.56738,inter
Gulf War,1991,MA,Morocco,Northern Africa,31.791702,-7.09262,inter
Gulf War,1990,IQ,Iraq,Western Asia,33.223191,43.679291,inter
Gulf War,1991,IQ,Iraq,Western Asia,33.223191,43.679291,inter
Gulf War,1991,EG,Egypt,Northern Africa,26.820553,30.802498,inter
Gulf War,1991,OM,Oman,Western Asia,21.512583,55.923255,inter
Gulf War,1991,FR,France,Western Europe,46.227638,2.213749,inter
Gulf War,1991,AE,United Arab Emirates,Western Asia,23.424076,53.847818,inter
Gulf War,1991,QA,Qatar,Western Asia,25.354826,51.183884,inter
Gulf War,1991,SA,Saudi Arabia,Western Asia,23.885942,45.079162,inter
Gulf War,1991,SY,Syria,Western Asia,34.802075,38.996815,inter
Bosnian Independence,1992,HR,Croatia,Southern Europe,45.1,15.2,inter
Azeri-Armenian,1993,AZ,Azerbaijan,Western Asia,40.143105,47.576927,inter
Azeri-Armenian,1994,AZ,Azerbaijan,Western Asia,40.143105,47.576927,inter
Azeri-Armenian,1993,AM,Armenia,Western Asia,40.069099,45.038189,inter
Azeri-Armenian,1994,AM,Armenia,Western Asia,40.069099,45.038189,inter
Cenepa Valley,1995,EC,Ecuador,Latin America and the Caribbean,-1.831239,-78.183406,inter
Cenepa Valley,1995,PE,Peru,Latin America and the Caribbean,-9.189967,-75.015152,inter
Badme Border,1998,ER,Eritrea,Sub-Saharan Africa,15.179384,39.782334,inter
Badme Border,1999,ER,Eritrea,Sub-Saharan Africa,15.179384,39.782334,inter
Badme Border,2000,ER,Eritrea,Sub-Saharan Africa,15.179384,39.782334,inter
Badme Border,1998,ET,Ethiopia,Sub-Saharan Africa,9.145,40.489673,inter
Badme Border,1999,ET,Ethiopia,Sub-Saharan Africa,9.145,40.489673,inter
Badme Border,2000,ET,Ethiopia,Sub-Saharan Africa,9.145,40.489673,inter
War for Kosovo,1999,TR,Turkey,Western Asia,38.963745,35.243322,inter
War for Kosovo,1999,IT,Italy,Southern Europe,41.87194,12.56738,inter
War for Kosovo,1999,GB,United Kingdom,Northern Europe,55.378051,-3.435973,inter
War for Kosovo,1999,US,United States,Northern America,37.09024,-95.712891,inter
War for Kosovo,1999,NL,Netherlands,Western Europe,52.132633,5.291266,inter
War for Kosovo,1999,FR,France,Western Europe,46.227638,2.213749,inter
War for Kosovo,1999,DE,Germany,Western Europe,51.165691,10.451526,inter
Kargil War,1999,IN,India,Southern Asia,20.593684,78.96288,inter
Kargil War,1999,PK,Pakistan,Southern Asia,30.375321,69.345116,inter
Invasion of Afghanistan,2001,CA,Canada,Northern America,56.130366,-106.346771,inter
Invasion of Afghanistan,2001,FR,France,Western Europe,46.227638,2.213749,inter
Invasion of Afghanistan,2001,GB,United Kingdom,Northern Europe,55.378051,-3.435973,inter
Invasion of Afghanistan,2001,US,United States,Northern America,37.09024,-95.712891,inter
Invasion of Afghanistan,2001,AU,Australia,Australia and New Zealand,-25.274398,133.775136,inter
Invasion of Afghanistan,2001,AF,Afghanistan,Southern Asia,33.93911,67.709953,inter
Invasion of Iraq,2003,AU,Australia,Australia and New Zealand,-25.274398,133.775136,inter
Invasion of Iraq,2003,GB,United Kingdom,Northern Europe,55.378051,-3.435973,inter
Invasion of Iraq,2003,US,United States,Northern America,37.09024,-95.712891,inter
Invasion of Iraq,2003,IQ,Iraq,Western Asia,33.223191,43.679291,inter
Vietnam Phase 1,1961,US,United States,Northern America,37.09024,-95.712891,intra
Vietnam Phase 1,1962,US,United States,Northern America,37.09024,-95.712891,intra
Vietnam Phase 1,1963,US,United States,Northern America,37.09024,-95.712891,intra
Vietnam Phase 1,1964,US,United States,Northern America,37.09024,-95.712891,intra
Vietnam Phase 1,1965,US,United States,Northern America,37.09024,-95.712891,intra
First Iraqi Kurd,1961,IQ,Iraq,Western Asia,33.223191,43.679291,intra
First Iraqi Kurd,1962,IQ,Iraq,Western Asia,33.223191,43.679291,intra
First Iraqi Kurd,1963,IQ,Iraq,Western Asia,33.223191,43.679291,intra
Algerian Revolutionaries,1962,DZ,Algeria,Northern Africa,28.033886,1.659626,intra
Algerian Revolutionaries,1963,DZ,Algeria,Northern Africa,28.033886,1.659626,intra
North Yemen,1962,YE,Yemen,Western Asia,15.552727,48.516388,intra
North Yemen,1963,YE,Yemen,Western Asia,15.552727,48.516388,intra
North Yemen,1964,YE,Yemen,Western Asia,15.552727,48.516388,intra
North Yemen,1965,YE,Yemen,Western Asia,15.552727,48.516388,intra
North Yemen,1966,YE,Yemen,Western Asia,15.552727,48.516388,intra
North Yemen,1967,YE,Yemen,Western Asia,15.552727,48.516388,intra
North Yemen,1968,YE,Yemen,Western Asia,15.552727,48.516388,intra
North Yemen,1969,YE,Yemen,Western Asia,15.552727,48.516388,intra
Second Laotian Phase 1,1964,US,United States,Northern America,37.09024,-95.712891,intra
Second Laotian Phase 1,1965,US,United States,Northern America,37.09024,-95.712891,intra
Second Laotian Phase 1,1966,US,United States,Northern America,37.09024,-95.712891,intra
Second Laotian Phase 1,1967,US,United States,Northern America,37.09024,-95.712891,intra
Second Laotian Phase 1,1968,US,United States,Northern America,37.09024,-95.712891,intra
Second Laotian Phase 1,1963,LA,Laos,South-eastern Asia,19.85627,102.495496,intra
Second Laotian Phase 1,1964,LA,Laos,South-eastern Asia,19.85627,102.495496,intra
Second Laotian Phase 1,1965,LA,Laos,South-eastern Asia,19.85627,102.495496,intra
Second Laotian Phase 1,1966,LA,Laos,South-eastern Asia,19.85627,102.495496,intra
Second Laotian Phase 1,1967,LA,Laos,South-eastern Asia,19.85627,102.495496,intra
Second Laotian Phase 1,1968,LA,Laos,South-eastern Asia,19.85627,102.495496,intra
First Ogaden,1963,ET,Ethiopia,Sub-Saharan Africa,9.145,40.489673,intra
First Ogaden,1964,ET,Ethiopia,Sub-Saharan Africa,9.145,40.489673,intra
First South Sudan,1963,SD,Sudan,Northern Africa,12.862807,30.217636,intra
First South Sudan,1964,SD,Sudan,Northern Africa,12.862807,30.217636,intra
First South Sudan,1965,SD,Sudan,Northern Africa,12.862807,30.217636,intra
First South Sudan,1966,SD,Sudan,Northern Africa,12.862807,30.217636,intra
First South Sudan,1967,SD,Sudan,Northern Africa,12.862807,30.217636,intra
First South Sudan,1968,SD,Sudan,Northern Africa,12.862807,30.217636,intra
First South Sudan,1969,SD,Sudan,Northern Africa,12.862807,30.217636,intra
First South Sudan,1970,SD,Sudan,Northern Africa,12.862807,30.217636,intra
First South Sudan,1971,SD,Sudan,Northern Africa,12.862807,30.217636,intra
First South Sudan,1972,SD,Sudan,Northern Africa,12.862807,30.217636,intra
Second DRC (Jeunesse),1963,CG,Congo [Republic],Sub-Saharan Africa,-0.228021,15.827659,intra
Second DRC (Jeunesse),1964,CG,Congo [Republic],Sub-Saharan Africa,-0.228021,15.827659,intra
Second DRC (Jeunesse),1965,CG,Congo [Republic],Sub-Saharan Africa,-0.228021,15.827659,intra
First Rwanda,1963,RW,Rwanda,Sub-Saharan Africa,-1.940278,29.873888,intra
First Rwanda,1964,RW,Rwanda,Sub-Saharan Africa,-1.940278,29.873888,intra
Third DRC (Simba) Rebellion,1964,BE,Belgium,Western Europe,50.503887,4.469936,intra
Third DRC (Simba) Rebellion,1965,BE,Belgium,Western Europe,50.503887,4.469936,intra
Third DRC (Simba) Rebellion,1964,CG,Congo [Republic],Sub-Saharan Africa,-0.228021,15.827659,intra
Third DRC (Simba) Rebellion,1965,CG,Congo [Republic],Sub-Saharan Africa,-0.228021,15.827659,intra
Second Iraqi Kurds,1965,IQ,Iraq,Western Asia,33.223191,43.679291,intra
Second Iraqi Kurds,1966,IQ,Iraq,Western Asia,33.223191,43.679291,intra
Dominican Republic,1965,US,United States,Northern America,37.09024,-95.712891,intra
Dominican Republic,1965,DO,Dominican Republic,Latin America and the Caribbean,18.735693,-70.162651,intra
First West Papua,1965,ID,Indonesia,South-eastern Asia,-0.789275,113.921327,intra
First West Papua,1966,ID,Indonesia,South-eastern Asia,-0.789275,113.921327,intra
First West Papua,1967,ID,Indonesia,South-eastern Asia,-0.789275,113.921327,intra
First West Papua,1968,ID,Indonesia,South-eastern Asia,-0.789275,113.921327,intra
First West Papua,1969,ID,Indonesia,South-eastern Asia,-0.789275,113.921327,intra
First Uganda,1966,UG,Uganda,Sub-Saharan Africa,1.373333,32.290275,intra
First Guatemala,1966,US,United States,Northern America,37.09024,-95.712891,intra
First Guatemala,1967,US,United States,Northern America,37.09024,-95.712891,intra
First Guatemala,1968,US,United States,Northern America,37.09024,-95.712891,intra
First Guatemala,1966,GT,Guatemala,Latin America and the Caribbean,15.783471,-90.230759,intra
First Guatemala,1967,GT,Guatemala,Latin America and the Caribbean,15.783471,-90.230759,intra
First Guatemala,1968,GT,Guatemala,Latin America and the Caribbean,15.783471,-90.230759,intra
First Chad (FROLINAT) Rebellion,1968,FR,France,Western Europe,46.227638,2.213749,intra
First Chad (FROLINAT) Rebellion,1969,FR,France,Western Europe,46.227638,2.213749,intra
First Chad (FROLINAT) Rebellion,1970,FR,France,Western Europe,46.227638,2.213749,intra
First Chad (FROLINAT) Rebellion,1971,FR,France,Western Europe,46.227638,2.213749,intra
First Chad (FROLINAT) Rebellion,1966,TD,Chad,Sub-Saharan Africa,15.454166,18.732207,intra
First Chad (FROLINAT) Rebellion,1967,TD,Chad,Sub-Saharan Africa,15.454166,18.732207,intra
First Chad (FROLINAT) Rebellion,1968,TD,Chad,Sub-Saharan Africa,15.454166,18.732207,intra
First Chad (FROLINAT) Rebellion,1969,TD,Chad,Sub-Saharan Africa,15.454166,18.732207,intra
First Chad (FROLINAT) Rebellion,1970,TD,Chad,Sub-Saharan Africa,15.454166,18.732207,intra
First Chad (FROLINAT) Rebellion,1971,TD,Chad,Sub-Saharan Africa,15.454166,18.732207,intra
Biafra,1967,NG,Nigeria,Sub-Saharan Africa,9.081999,8.675277,intra
Biafra,1968,NG,Nigeria,Sub-Saharan Africa,9.081999,8.675277,intra
Biafra,1969,NG,Nigeria,Sub-Saharan Africa,9.081999,8.675277,intra
Biafra,1970,NG,Nigeria,Sub-Saharan Africa,9.081999,8.675277,intra
Cultural Revolution Phase 2,1967,CN,China,Eastern Asia,35.86166,104.195397,intra
Cultural Revolution Phase 2,1968,CN,China,Eastern Asia,35.86166,104.195397,intra
Third Iraqi Kurds,1969,IQ,Iraq,Western Asia,33.223191,43.679291,intra
Third Iraqi Kurds,1970,IQ,Iraq,Western Asia,33.223191,43.679291,intra
Naxalite Rebellion,1970,IN,India,Southern Asia,20.593684,78.96288,intra
Naxalite Rebellion,1971,IN,India,Southern Asia,20.593684,78.96288,intra
Black September,1970,JO,Jordan,Western Asia,30.585164,36.238414,intra
Second Guatemala,1970,GT,Guatemala,Latin America and the Caribbean,15.783471,-90.230759,intra
Second Guatemala,1971,GT,Guatemala,Latin America and the Caribbean,15.783471,-90.230759,intra
Pakistan-Bengal,1971,PK,Pakistan,Southern Asia,30.375321,69.345116,intra
First Sri Lanka-JVP,1971,LK,Sri Lanka,Southern Asia,7.873054,80.771797,intra
Khmer Rouge,1971,US,United States,Northern America,37.09024,-95.712891,intra
Khmer Rouge,1972,US,United States,Northern America,37.09024,-95.712891,intra
Khmer Rouge,1973,US,United States,Northern America,37.09024,-95.712891,intra
Khmer Rouge,1971,KH,Cambodia,South-eastern Asia,12.565679,104.990963,intra
Khmer Rouge,1972,KH,Cambodia,South-eastern Asia,12.565679,104.990963,intra
Khmer Rouge,1973,KH,Cambodia,South-eastern Asia,12.565679,104.990963,intra
Khmer Rouge,1974,KH,Cambodia,South-eastern Asia,12.565679,104.990963,intra
Khmer Rouge,1975,KH,Cambodia,South-eastern Asia,12.565679,104.990963,intra
First Philippine-Moro,1972,PH,Philippines,South-eastern Asia,12.879721,121.774017,intra
